Source,Indicator,Sector,Units,Scenario,ScenarioGeography,Technology,Sub_Technology,2018,2019,2025,2030,2040,SourceSheet
WEO2020,CO2 emissions,Power,Mt,SDS,World,Oil,International bunkers,1312.381,1316.387,1224.276,1168.487,940.54,World_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,World,Natural gas,NA,3326.68,3435.48,3425.33,3257.23,2656.61,World_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,World,Industry,NA,NA,NA,NA,NA,NA,World_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,World,Transport,NA,NA,NA,NA,NA,NA,World_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,World,Buildings,NA,NA,NA,NA,NA,NA,World_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,World,Population (million),NA,7589.54,7671.6201,8141.29,8504.6396,9154.3604,World_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,World,Share of World population,NA,1,1,1,1,1,World_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,World,"GDP ($2019 billion, PPP)",NA,138099,141951,166713,195672,264334,World_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,World,Share of World GDP,NA,1,1,1,1,1,World_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,World,"GDP per capita ($2019, PPP)",NA,18196,18503.4004,20477.4972,23007.5996,28875.1992,World_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,World,"GDP ($2019 billion, MER)",NA,84560.7969,86683.2031,99263.484,113694,146870,World_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,World,"TPED/GDP (toe per $1000, PPP)",NA,0.1036,0.1015,0.0831,0.0684,0.0493,World_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,World,"TFC/GDP (toe per $1000, PPP)",NA,0.0721,0.0708,0.0596,0.0494,0.0353,World_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,World,TPED per capita (toe),NA,1.8842,1.8779,1.7016,1.573,1.4222,World_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Total generation,Total generation,5423.810059,5388.080078,5495.759766,5638.939941,6056.660156,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Coal,NA,1351.82,1151.99,677.487,500.836,266.215,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Oil,NA,84.197,81.191,34.436,21.286,10.646,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Natural gas,NA,1784.76,1922,2206.79,2250.19,2268.5,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Nuclear,NA,955.735,962.161,867.034,811.889,687.073,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,NA,1241.81,1265.26,1708.01,2052.73,2822.21,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,Hydro,713.977,687.713,762.661,788.249,831.616,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,Bioenergy,91.029,87.707,101.756,110.891,129.917,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,Wind,321.892,357.406,538.43,675.264,940.334,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,Geothermal,24.057,24.007,27.861,34.143,48.016,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,Solar PV,86.896,104.861,273.133,435.723,848.394,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,CSP,3.94,3.538,4.089,6.354,16.882,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,North America,Renewables,Marine,0.02,0.032,0.084,2.105,7.06,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Total capacity,Total capacity,1434.96,1452.46,1509.72,1651.42,2002.8,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Coal,NA,279.969,265.817,162.557,111.445,56.223,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Oil,NA,79.27,78.745,46.858,33.591,25.375,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Natural gas,NA,547.434,554.253,593.241,648.635,721.532,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Nuclear,NA,121.312,119.721,111.322,104.342,87.887,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,NA,405.232,431.71,587.642,726.396,1014.97,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,Hydro,196.824,196.081,199.785,203.597,211.281,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,Bioenergy,22.289,21.932,23.394,25.195,28.36,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,Wind,112.186,123.536,171.662,208.471,264.185,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,Geothermal,4.527,4.562,4.736,5.592,7.406,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,Solar PV,67.621,83.814,186.278,280.397,496.895,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,CSP,1.76,1.76,1.76,2.356,4.434,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,North America,Renewables,Marine,0.025,0.025,0.028,0.788,2.411,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Total CO2,Total CO2,5913.952,5758.265,4400.265,3473.793,1747.647,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Coal,NA,1375.369,1188.515,259.257,111.581,58.381,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Oil,NA,2552.624,2555.207,2135.374,1782.048,941.539,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Natural gas,NA,1985.959,2014.612,2006,1584.284,794.354,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Power sector,Power sector,2075.01,1943.64,1520.79,1328.97,1075.78,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Coal,NA,1260.48,1075.12,620.054,446.913,217.381,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Oil,NA,64.966,64.055,25.727,15.06,7.874,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Natural gas,NA,749.57,804.466,875.013,866.996,850.528,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Final consumption,Final consumption,3424.77,3423.85,3205.85,3108.48,2803.33,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Coal,NA,103.979,102.579,93.116,91.693,90.499,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Oil,NA,2334.21,2340.17,2161.83,2076.51,1777.45,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Oil,Transport,2051.79,2058.36,1923.36,1856.78,1591.62,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Natural gas,NA,986.582,981.118,950.908,940.282,935.387,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Industry,NA,NA,NA,NA,NA,NA,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Transport,NA,NA,NA,NA,NA,NA,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,North America,Buildings,NA,NA,NA,NA,NA,NA,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,North America,Population (million),NA,489.076,492.75,513.621,529.901,558.27,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,North America,Share of World population,NA,0.0644,0.0642,0.0631,0.0623,0.061,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,North America,"GDP ($2019 billion, PPP)",NA,25443.3008,25959,28236,31253.6992,38154.1016,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,North America,Share of World GDP,NA,0.1842,0.1829,0.1694,0.1597,0.1443,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,North America,"GDP per capita ($2019, PPP)",NA,52023.1016,52681.8984,54974.3008,58980.3008,68343.3984,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,North America,"GDP ($2019 billion, MER)",NA,23926.3008,24441.3008,26528.0996,29288.8008,35506.8984,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,North America,"TPED/GDP (toe per $1000, PPP)",NA,0.1065,0.1041,0.0935,0.0841,0.0674,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,North America,"TFC/GDP (toe per $1000, PPP)",NA,0.0757,0.0746,0.0678,0.0618,0.05,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,North America,TPED per capita (toe),NA,5.541,5.4866,5.1422,4.9617,4.6049,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Total generation,Total generation,5423.810059,5388.080078,5200.379883,5232.930176,5765.339844,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Coal,NA,1351.82,1151.99,192.161,75.005,47.279,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Oil,NA,84.197,81.191,25.781,10.892,1.66,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Natural gas,NA,1784.76,1922,2144.5,1584.96,547.34,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Nuclear,NA,955.735,962.161,882.684,886.25,824.909,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,NA,1241.81,1265.26,1953.25,2673.81,4342.16,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,Hydro,713.977,687.713,766.367,800.749,857.82,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,Bioenergy,91.029,87.707,104.307,142.863,265.181,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,Wind,321.892,357.406,646.203,935.71,1528.65,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,Geothermal,24.057,24.007,29.256,42.562,72.738,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,Solar PV,86.896,104.861,398.951,718.118,1465.72,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,CSP,3.94,3.538,7.957,31.657,139.345,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,North America,Renewables,Marine,0.02,0.032,0.205,2.153,12.698,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Total capacity,Total capacity,1434.96,1452.46,1586.91,1823.35,2525.55,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Coal,NA,279.969,265.817,160.723,96.41,32.726,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Oil,NA,79.27,78.745,37.204,20.633,11.58,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Natural gas,NA,547.434,554.253,538.164,524.343,549.839,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Nuclear,NA,121.312,119.721,113.307,114.399,117.288,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,NA,405.232,431.71,713.297,1005.33,1619.16,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,Hydro,196.824,196.081,201.244,207.514,218.18,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,Bioenergy,22.289,21.932,25.222,33.532,58.48,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,Wind,112.186,123.536,206.376,283.834,425.195,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,Geothermal,4.527,4.562,5.052,6.994,11.155,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,Solar PV,67.621,83.814,272.223,462.114,861.49,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,CSP,1.76,1.76,3.078,10.538,40.267,NAM_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,North America,Renewables,Marine,0.025,0.025,0.103,0.8,4.393,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Total CO2,Total CO2,5913.952,5758.265,4400.265,3473.793,1747.647,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Coal,NA,1375.369,1188.515,259.257,111.581,58.381,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Oil,NA,2552.624,2555.207,2135.374,1782.048,941.539,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Natural gas,NA,1985.959,2014.612,2006,1584.284,794.354,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Power sector,Power sector,2075.01,1943.64,1054.34,639.166,88.312,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Coal,NA,1260.48,1075.12,169.434,38.557,10.219,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Oil,NA,64.966,64.055,19.695,7.914,1.272,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Natural gas,NA,749.57,804.466,865.213,595.619,117.065,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Final consumption,Final consumption,3424.77,3423.85,2914.16,2458.25,1396.97,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Coal,NA,103.979,102.579,80.521,65.361,43.128,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Oil,NA,2334.21,2340.17,1971.92,1647.2,866.594,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Oil,Transport,2051.79,2058.36,1756.12,1475.54,774.282,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Natural gas,NA,986.582,981.118,861.719,745.69,487.246,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Industry,NA,NA,NA,NA,NA,NA,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Transport,NA,NA,NA,NA,NA,NA,NAM_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SDS,North America,Buildings,NA,NA,NA,NA,NA,NA,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,million,SDS,North America,Population (million),NA,489.076,492.75,513.621,529.901,558.27,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,North America,Share of World population,NA,0.0644,0.0642,0.0631,0.0623,0.061,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SDS,North America,"GDP ($2019 billion, PPP)",NA,25443.3008,25959,28236,31253.6992,38154.1016,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,share,SDS,North America,Share of World GDP,NA,0.1842,0.1829,0.1694,0.1597,0.1443,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,North America,"GDP per capita ($2019, PPP)",NA,52023.1016,52681.8984,54974.3008,58980.3008,68343.3984,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,North America,"GDP ($2019 billion, MER)",NA,23926.3008,24441.3008,26528.0996,29288.8008,35506.8984,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,North America,"TPED/GDP (toe per $1000, PPP)",NA,0.1065,0.1041,0.0867,0.0727,0.0511,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,North America,"TFC/GDP (toe per $1000, PPP)",NA,0.0757,0.0746,0.0638,0.0543,0.0373,NAM_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SDS,North America,TPED per capita (toe),NA,5.541,5.4866,4.7652,4.2861,3.4909,NAM_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Total generation,Total generation,4433.939941,4371.060059,4431.25,4506,4732.649902,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Coal,NA,1272.15,1076.24,655.528,488.492,262.384,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Oil,NA,42.928,37.48,19.345,16.785,8.86,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Natural gas,NA,1519.22,1639.97,1861.37,1876.15,1835.88,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Nuclear,NA,841.329,843.629,775.951,720.527,572.252,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,NA,753.039,768.465,1117.26,1402.25,2051.47,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,Hydro,295.501,275.407,301.933,308.382,327.239,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,Bioenergy,77.746,73.081,81.803,89.664,106.17,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,Wind,275.834,304.797,466.648,582.796,808.556,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,Geothermal,18.774,18.699,19.892,25.613,39.113,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,Solar PV,81.244,92.943,242.899,388.139,750.145,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,CSP,3.94,3.538,4.089,6.354,15.797,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SPS,United States,Renewables,Marine,0,0,0,1.298,4.455,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Total capacity,Total capacity,1203.69,1213.8,1248.68,1364.52,1646.01,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Coal,NA,265.971,251.819,152.604,105.879,54.936,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Oil,NA,57.18,57.129,34.192,27.265,22.749,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Natural gas,NA,491.213,494.785,516.012,555.387,601.551,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Nuclear,NA,105.192,103.601,98.446,91.466,72.634,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,NA,282.462,304.435,440.202,561.12,809.444,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,Hydro,102.8,102.675,103.195,104.902,108.165,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,Bioenergy,17.39,17.128,17.862,19.31,22.047,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,Wind,94.517,103.66,145.836,175.966,221.301,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,Geothermal,3.542,3.56,3.628,4.432,6.196,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,Solar PV,62.453,75.653,167.921,253.647,446.026,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,CSP,1.76,1.76,1.76,2.355,4.133,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SPS,United States,Renewables,Marine,0,0,0,0.51,1.576,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Total CO2,Total CO2,4901.946,4738.124,4222.917,3945.873,3366.328,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Coal,NA,1270.011,1087.149,675.765,510.022,289.077,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Oil,NA,2031.28,2026.731,1855.814,1763.591,1462.444,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Natural gas,NA,1600.655,1624.313,1691.701,1672.966,1616.063,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Power sector,Power sector,1836.14,1697.68,1334.29,1156.28,899.86,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Coal,NA,1184.96,1003.49,599.211,434.557,214.398,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Oil,NA,31.309,28.381,13.386,11.094,6.29,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Natural gas,NA,619.875,665.806,721.693,710.628,679.173,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Final consumption,Final consumption,2814.69,2810.76,2613.56,2512.01,2209.28,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Coal,NA,77.786,76.464,69.749,68.843,68.126,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Oil,NA,1899.82,1900.36,1742.64,1656.3,1369.29,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Oil,Transport,1711.83,1714.59,1593.85,1522.86,1261.62,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Natural gas,NA,837.077,833.945,801.176,786.872,771.869,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Industry,NA,NA,NA,NA,NA,NA,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Transport,NA,NA,NA,NA,NA,NA,US_El_CO2_Ind
WEO2020,CO2 emissions,Power,Mt,SPS,United States,Buildings,NA,NA,NA,NA,NA,NA,US_El_CO2_Ind
WEO2020,NA,model_indicator,million,SPS,United States,Population (million),NA,327.436,329.407,340.753,350.005,366.953,US_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,United States,Share of World population,NA,0.0431,0.0429,0.0419,0.0412,0.0401,US_El_CO2_Ind
WEO2020,NA,model_indicator,billion USD,SPS,United States,"GDP ($2019 billion, PPP)",NA,20947.0996,21436,23200.3008,25585.0996,30814.6992,US_El_CO2_Ind
WEO2020,NA,model_indicator,share,SPS,United States,Share of World GDP,NA,0.1517,0.151,0.1392,0.1308,0.1166,US_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,United States,"GDP per capita ($2019, PPP)",NA,63973.1016,65074.5,68085.3984,73099.2031,83974.5,US_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,United States,"GDP ($2019 billion, MER)",NA,20947.0996,21436,23200.3008,25585.0996,30814.6992,US_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,United States,"TPED/GDP (toe per $1000, PPP)",NA,0.1063,0.1032,0.0926,0.0829,0.0655,US_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,United States,"TFC/GDP (toe per $1000, PPP)",NA,0.0761,0.0747,0.0681,0.062,0.05,US_El_CO2_Ind
WEO2020,NA,model_indicator,NA,SPS,United States,TPED per capita (toe),NA,6.8029,6.7182,6.3014,6.0587,5.5038,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Total generation,Total generation,4433.939941,4371.060059,4171.350098,4153.100098,4444.410156,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Coal,NA,1272.15,1076.24,174.555,69.4,37.133,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Oil,NA,42.928,37.48,11.549,7.298,0.683,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Natural gas,NA,1519.22,1639.97,1864.85,1343.16,358.456,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Nuclear,NA,841.329,843.629,791.601,794.888,710.088,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,NA,753.039,768.465,1327,1936.55,3336.26,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,Hydro,295.501,275.407,303.806,317.413,343.665,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,Bioenergy,77.746,73.081,83.068,118.109,234.343,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,Wind,275.834,304.797,559.023,808.727,1300.03,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,Geothermal,18.774,18.699,20.808,33.208,62.996,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,Solar PV,81.244,92.943,352.3,627.934,1254.39,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,CSP,3.94,3.538,7.907,29.883,131.051,US_El_CO2_Ind
WEO2020,Generation,Power,TWh,SDS,United States,Renewables,Marine,0,0,0.085,1.28,9.781,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,United States,Total capacity,Total capacity,1203.69,1213.8,1317.24,1516.92,2094.19,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,United States,Coal,NA,265.971,251.819,150.779,91.394,31.12,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,United States,Oil,NA,57.18,57.129,24.499,14.142,8.473,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,United States,Natural gas,NA,491.213,494.785,469.532,449.433,456.194,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,United States,Nuclear,NA,105.192,103.601,100.431,101.523,102.035,US_El_CO2_Ind
WEO2020,Capacity,Power,GW,SDS,United States,Renewables,NA,282.462,304.435,548.402,801.086,1317.91,US_El_CO2_Ind
